NWI,Norwich International Airport,United Kingdom,Norwich
STN,London Stansted Airport,United Kingdom,London
,North Weald Airport,United Kingdom,North Weald
,Sheffield City Heliport,United Kingdom,Fowlmere
,Cranfield Airport,United Kingdom,Cranfield
EXT,Exeter International Airport,United Kingdom,Exeter
FZO,Bristol Filton Airport,United Kingdom,Bristol
OXF,Oxford (Kidlington) Airport,United Kingdom,Oxford
BEX,RAF Benson,United Kingdom,Benson
LKZ,RAF Lakenheath,United Kingdom,Lakenheath
MHZ,RAF Mildenhall,United Kingdom,Mildenhall
,RAF Wattisham,United Kingdom,Wattisham
QUY,RAF Wyton,United Kingdom,Wyton
FFD,RAF Fairford,United Kingdom,Fairford
BZZ,RAF Brize Norton,United Kingdom,Brize Norton
ODH,RAF Odiham,United Kingdom,Odiham
,DCAE Cosford Air Base,United Kingdom,Cosford
NHT,RAF Northolt,United Kingdom,Northolt
QCY,RAF Coningsby,United Kingdom,Coningsby
,RAF Dishforth,United Kingdom,Dishforth
,Leeming Airport,United Kingdom,Leeming
,Leeds East Airport,United Kingdom,Church Fenton
BEQ,RAF Honington,United Kingdom,Honington
,RAF Cottesmore,United Kingdom,Cottesmore
SQZ,RAF Scampton,United Kingdom,Scampton
,RAF Wittering,United Kingdom,Wittering
HRT,RAF Linton-On-Ouse,United Kingdom,Linton-on-ouse
WTN,RAF Waddington,United Kingdom,Waddington
,RAF Topcliffe,United Kingdom,Topcliffe
,RAF Cranwell,United Kingdom,Cranwell
,RAF Barkston Heath,United Kingdom,Barkston Heath
KNF,RAF Marham,United Kingdom,Marham
MPN,Mount Pleasant Airport,Falkland Islands,Mount Pleasant
AMS,Amsterdam Airport Schiphol,Netherlands,Amsterdam
,Budel Airfield Kempen,Netherlands,Weert
MST,Maastricht Aachen Airport,Netherlands,Maastricht
,Deelen Air Base,Netherlands,Deelen
,Drachten Airport,Netherlands,Drachten
EIN,Eindhoven Airport,Netherlands,Eindhoven
GRQ,Eelde Airport,Netherlands,Groningen
GLZ,Gilze Rijen Air Base,Netherlands,Gilze-rijen
DHR,De Kooy Airport,Netherlands,De Kooy
LEY,Lelystad Airport,Netherlands,Lelystad
LWR,Leeuwarden Air Base,Netherlands,Leeuwarden
RTM,Rotterdam The Hague Airport,Netherlands,Rotterdam
UTC,Soesterberg Air Base,Netherlands,Soesterberg
ENS,Twente Airport,Netherlands,Enschede
LID,Valkenburg Naval Air Base,Netherlands,Valkenburg
WOE,Woensdrecht Air Base,Netherlands,Woensdrecht
ORK,Cork Airport,Ireland,Cork
GWY,Galway Airport,Ireland,Galway
DUB,Dublin Airport,Ireland,Dublin
NOC,Ireland West Knock Airport,Ireland,Connaught
KIR,Kerry Airport,Ireland,Kerry
,Casement Air Base,Ireland,Casement
SNN,Shannon Airport,Ireland,Shannon
SXL,Sligo Airport,Ireland,Sligo
WAT,Waterford Airport,Ireland,Waterford
AAR,Aarhus Airport,Denmark,Aarhus
BLL,Billund Airport,Denmark,Billund
CPH,Copenhagen Kastrup Airport,Denmark,Copenhagen
EBJ,Esbjerg Airport,Denmark,Esbjerg
,Grønholt Hillerød Airport,Denmark,Gronholt
KRP,Karup Airport,Denmark,Karup
BYR,Læsø Airport,Denmark,Laeso
MRW,Lolland Falster Maribo Airport,Denmark,Maribo
ODE,Odense Airport,Denmark,Odense
,Kruså-Padborg Airport,Denmark,Krusa-padborg
RKE,Copenhagen Roskilde Airport,Denmark,Copenhagen
RNN,Bornholm Airport,Denmark,Ronne
SGD,Sønderborg Airport,Denmark,Soenderborg
SKS,Skrydstrup Air Base,Denmark,Skrydstrup
SQW,Skive Airport,Denmark,Skive
TED,Thisted Airport,Denmark,Thisted
,Kolding Vamdrup Airfield,Denmark,Kolding
FAE,Vagar Airport,Faroe Islands,Vagar
,Vesthimmerlands Flyveplads,Denmark,Vesthimmerland
STA,Stauning Airport,Denmark,Stauning
AAL,Aalborg Airport,Denmark,Aalborg
LUX,Luxembourg-Findel International Airport,Luxembourg,Luxemburg
AES,Ålesund Airport,Norway,Alesund
ANX,Andøya Airport,Norway,Andoya
ALF,Alta Airport,Norway,Alta
,Bømoen Airport,Norway,Voss
BNN,Brønnøysund Airport,Norway,Bronnoysund
BOO,Bodø Airport,Norway,Bodo
BGO,Bergen Airport Flesland,Norway,Bergen
BJF,Båtsfjord Airport,Norway,Batsfjord
KRS,Kristiansand Airport,Norway,Kristiansand
DLD,Geilo Airport Dagali,Norway,Geilo
BDU,Bardufoss Airport,Norway,Bardufoss
EVE,"Harstad/Narvik Airport, Evenes",Norway,Harstad/Narvik
VDB,Leirin Airport,Norway,Fagernes
FRO,Florø Airport,Norway,Floro
OSL,Oslo Lufthavn,Norway,Oslo
HAU,Haugesund Airport,Norway,Haugesund
HAA,Hasvik Airport,Norway,Hasvik
KSU,Kristiansund Airport (Kvernberget),Norway,Kristiansund
,Kjeller Airport,Norway,Kjeller
KKN,Kirkenes Airport (Høybuktmoen),Norway,Kirkenes
FAN,Lista Airport,Norway,Farsund
MOL,Molde Airport,Norway,Molde
MJF,Mosjøen Airport (Kjærstad),Norway,Mosjoen
LKL,Banak Airport,Norway,Lakselv
NTB,Notodden Airport,Norway,Notodden
OLA,Ørland Airport,Norway,Orland
RRS,Røros Airport,Norway,Roros
RYG,"Moss Airport, Rygge",Norway,Rygge
LYR,"Svalbard Airport, Longyear",Norway,Svalbard
SKE,Skien Airport,Norway,Skien
SRP,Stord Airport,Norway,Stord
SSJ,Sandnessjøen Airport (Stokka),Norway,Sandnessjoen
TOS,"Tromsø Airport,",Norway,Tromso
TRF,"Sandefjord Airport, Torp",Norway,Sandefjord
TRD,Trondheim Airport Værnes,Norway,Trondheim
SVG,Stavanger Airport Sola,Norway,Stavanger
,Babice Airport,Poland,Warsaw
GDN,Gdańsk Lech Wałęsa Airport,Poland,Gdansk
KRK,Kraków John Paul II International Airport,Poland,Krakow
,Muchowiec Airport,Poland,Katowice
KTW,Katowice International Airport,Poland,Katowice
,Mielec Airport,Poland,Mielec
POZ,Poznań-Ławica Airport,Poland,Poznan
RZE,Rzeszów-Jasionka Airport,Poland,Rzeszow
SZZ,"Szczecin-Goleniów ""Solidarność"" Airport",Poland,Szczecin
OSP,Redzikowo Air Base,Poland,Slupsk
,Swidwin Military Air Base,Poland,Shapaja
WAW,Warsaw Chopin Airport,Poland,Warsaw
WRO,Copernicus Wrocław Airport,Poland,Wroclaw
IEG,Zielona Góra-Babimost Airport,Poland,Zielona Gora
,Malmen Air Base,Sweden,Linkoeping
,Bråvalla Air Base,Sweden,Norrkoeping
,Uppsala Airport,Sweden,Uppsala
RNB,Ronneby Airport,Sweden,Ronneby
,Råda Air Base,Sweden,Rada
GOT,Gothenburg-Landvetter Airport,Sweden,Gothenborg
JKG,Jönköping Airport,Sweden,Joenkoeping
,Falköping Airport,Sweden,Falkoping
LDK,Lidköping-Hovby Airport,Sweden,Lidkoping
GSE,Gothenburg City Airport,Sweden,Gothenborg
KVB,Skövde Airport,Sweden,Skovde
THN,Trollhättan-Vänersborg Airport,Sweden,Trollhattan
,Karlsborg Air Base,Sweden,Karlsborg
,Såtenäs Air Base,Sweden,Satenas
,Barkarby Airport,Sweden,Stockholm
KSK,Karlskoga Airport,Sweden,Karlskoga
MXX,Mora Airport,Sweden,Mora
NYO,Stockholm Skavsta Airport,Sweden,Stockholm
,Arvika Airport,Sweden,Arvika
,Emmaboda Airfield,Sweden,Emmaboda
,Feringe Airport,Sweden,Ljungby
KID,Kristianstad Airport,Sweden,Kristianstad
,Landskrona Airport,Sweden,Landskrona
OSK,Oskarshamn Airport,Sweden,Oskarshamn
,Anderstorp Airport,Sweden,Anderstorp
KLR,Kalmar Airport,Sweden,Kalkmar
MMX,Malmö Sturup Airport,Sweden,Malmoe
HAD,Halmstad Airport,Sweden,Halmstad
,Hagshult Air Base,Sweden,Hagshult
VXO,Växjö Kronoberg Airport,Sweden,Vaxjo
,Hallviken Airport,Sweden,Hallviken
,Hedlanda Airport,Sweden,Hede
EVG,Sveg Airport,Sweden,Sveg
GEV,Gällivare Airport,Sweden,Gallivare
HUV,Hudiksvall Airport,Sweden,Hudiksvall
,Jokkmokk Airport,Sweden,Jokkmokk
KRF,Kramfors Sollefteå Airport,Sweden,Kramfors
LYC,Lycksele Airport,Sweden,Lycksele
,Optand Airport,Sweden,Optand
SDL,Sundsvall-Härnösand Airport,Sweden,Sundsvall
OER,Örnsköldsvik Airport,Sweden,Ornskoldsvik
,Piteå Airport,Sweden,Pitea
KRN,Kiruna Airport,Sweden,Kiruna
,Orsa Airport,Sweden,Orsa
SFT,Skellefteå Airport,Sweden,Skelleftea
,Sättna Airport,Sweden,Sattna
UME,Umeå Airport,Sweden,Umea
VHM,Vilhelmina Airport,Sweden,Vilhelmina
AJR,Arvidsjaur Airport,Sweden,Arvidsjaur
ORB,Örebro Airport,Sweden,Orebro
VST,Stockholm Västerås Airport,Sweden,Vasteras
LLA,Luleå Airport,Sweden,Lulea
,Vidsel Air Base,Sweden,Vidsel
,Arboga Airport,Sweden,Arboga
ARN,Stockholm-Arlanda Airport,Sweden,Stockholm
BMA,Stockholm-Bromma Airport,Sweden,Stockholm
BLE,Borlange Airport,Sweden,Borlange
HLF,Hultsfred Airport,Sweden,Hultsfred
GVX,Gävle Sandviken Airport,Sweden,Gavle
LPI,Linköping City Airport,Sweden,Linkoeping
NRK,Norrköping Airport,Sweden,Norrkoeping
EKT,Eskilstuna Airport,Sweden,Eskilstuna
VBY,Visby Airport,Sweden,Visby
,Kalixfors Airport,Sweden,Kalixfors
SPM,Spangdahlem Air Base,Germany,Spangdahlem
RMS,Ramstein Air Base,Germany,Ramstein
GHF,[Duplicate] Giebelstadt Army Air Field,Germany,Giebelstadt
,Bückeburg Air Base,Germany,Brueckeburg
ZCN,Celle Airport,Germany,Celle
,Rheine Bentlage Air Base,Germany,Rheine-brentlange
FRZ,Fritzlar Airport,Germany,Fritzlar
,Laupheim Air Base,Germany,Laupheim
,Mendig Airfield,Germany,Mendig
,Niederstetten Army Air Base,Germany,Niederstetten
,Roth Airport,Germany,Roth
,Fassberg Air Base,Germany,Fassberg
,Grafenwohr Army Air Field,Germany,Grafenwoehr
ZNF,Hanau Army Air Field,Germany,Hanau
,Hohenfels Army Air Field,Germany,Hohenfels
KZG,Flugplatz Kitzingen,Germany,Kitzingen
FCN,Nordholz Naval Airbase,Germany,Nordholz
,Diepholz Air Base,Germany,Diepholz
GKE,Geilenkirchen Air Base,Germany,Geilenkirchen
,Hohn Air Base,Germany,Hohn
,Jever Air Base,Germany,Jever
RLG,Rostock-Laage Airport,Germany,Laage
,Nörvenich Air Base,Germany,Noervenich
WBG,Schleswig Air Base,Germany,Schleswig
,Wittmundhafen Airport,Germany,Wittmundhafen
,Wunstorf Air Base,Germany,Wunstorf
,Vilseck Army Air Field,Germany,Vilseck
,Coleman Army Air Field,Germany,Coleman
WIE,Wiesbaden Army Airfield,Germany,Wiesbaden
,Landsberg Lech Air Base,Germany,Landsberg
,Büchel Air Base,Germany,Buechel
,Erding Airport,Germany,Erding
FEL,Fürstenfeldbruck Air Base,Germany,Fuerstenfeldbruck
,Holzdorf Air Base,Germany,Holzdorf
IGS,Ingolstadt Manching Airport,Germany,Ingolstadt
,Lechfeld Air Base,Germany,Lechfeld
,Neuburg AFB,Germany,Neuburg
GUT,Gütersloh Air Base,Germany,Guetersloh
ALJ,Alexander Bay Airport,South Africa,Alexander Bay
AGZ,Aggeneys Airport,South Africa,Aggeneys
,Brakpan Airport,South Africa,Brakpan
BIY,Bisho Airport,South Africa,Bisho
BFN,Bram Fischer International Airport,South Africa,Bloemfontein
,Bethlehem Airport,South Africa,Bethlehem
,Hendrik Potgieter Airport,South Africa,Bothaville
CPT,Cape Town International Airport,South Africa,Cape Town
,Calvinia Airport,South Africa,Calvinia
DUR,King Shaka International Airport,South Africa,Durban
ELS,Ben Schoeman Airport,South Africa,East London
,Ermelo Airport,South Africa,Ermelo
FCB,Ficksburg Sentraoes Airport,South Africa,Ficksburg
GCJ,Grand Central Airport,South Africa,Johannesburg
GRJ,George Airport,South Africa,George
,Graaff Reinet Airport,South Africa,Graaff Reinet
,Grahamstown Airport,South Africa,Grahamstown
,Greytown Airport,South Africa,Greytown
,Harmony Airport,South Africa,Harmony
HRS,Harrismith Airport,South Africa,Harrismith
HDS,Hoedspruit Air Force Base Airport,South Africa,Hoedspruit
,Gariep Dam Airport,South Africa,Hendrik Verwoerddam
JNB,OR Tambo International Airport,South Africa,Johannesburg
KXE,P C Pelser Airport,South Africa,Klerksdorp
KIM,Kimberley Airport,South Africa,Kimberley
,Krugersdorp Airport,South Africa,Krugersdorp
,Kroonstad Airport,South Africa,Kroonstad
KMH,Johan Pienaar Airport,South Africa,Kuruman
KLZ,Kleinsee Airport,South Africa,Kleinsee
HLA,Lanseria Airport,South Africa,Johannesburg
,Lichtenburg Airport,South Africa,Lichtenburg
,Makhado Air Force Base Airport,South Africa,Lambertsbaai
SDB,Langebaanweg Airport,South Africa,Langebaanweg
LAY,Ladysmith Airport,South Africa,Ladysmith
,Middelburg Airport,South Africa,Middelburg
MGH,Margate Airport,South Africa,Margate
,Marble Hall Airport,South Africa,Marble Hall
,Majuba Power Station Airport,South Africa,Majuba Power Station
LLE,Riverside Airport,South Africa,Malalane
,Morningside Farm Airport,South Africa,Musina
MZQ,Mkuze Airport,South Africa,Mkuze
NCS,Newcastle Airport,South Africa,Newcastle
,Nylstroom Airfield,South Africa,Nylstroom
OVG,Overberg Airport,South Africa,Overberg
OUH,Oudtshoorn Airport,South Africa,Oudtshoorn
PLZ,Port Elizabeth Airport,South Africa,Port Elizabeth
PBZ,Plettenberg Bay Airport,South Africa,Plettenberg Bay
PHW,Hendrik Van Eck Airport,South Africa,Phalaborwa
,Pietersburg Municipal Airport,South Africa,Polokwane
JOH,Port St Johns Airport,South Africa,Port Saint Johns
PZB,Pietermaritzburg Airport,South Africa,Pietermaritzburg
NTY,Pilanesberg International Airport,South Africa,Pilanesberg
PTG,Polokwane International Airport,South Africa,Potgietersrus
PCF,Potchefstroom Airport,South Africa,Potchefstroom
,Parys Airport,South Africa,Parys
UTW,Queenstown Airport,South Africa,Queenstown
RCB,Richards Bay Airport,South Africa,Richard's Bay
,Rustenburg Airport,South Africa,Rustenburg
ROD,Robertson Airport,South Africa,Robertson
SBU,Springbok Airport,South Africa,Springbok
ZEC,Secunda Airport,South Africa,Secunda
,Saldanha /Vredenburg Airport,South Africa,Saldanha
,Springs Airfield,South Africa,Springs
,Swartkop Air Force Base,South Africa,Swartkop
SIS,Sishen Airport,South Africa,Sishen
,Hendrik Swellengrebel Airport,South Africa,Swellendam
SZK,Skukuza Airport,South Africa,Skukuza
,Tommys Field Airport,South Africa,Tommy's Field
,New Tempe Airport,South Africa,Bloemfontein
,Tutuka Power Station Airport,South Africa,Tutuka
LTA,Tzaneen Airport,South Africa,Tzaneen
ULD,Prince Mangosuthu Buthelezi Airport,South Africa,Ulundi
UTN,Pierre Van Ryneveld Airport,South Africa,Upington
UTT,K. D. Matanzima Airport,South Africa,Umtata
VRU,Vryburg Airport,South Africa,Vryburg
VIR,Virginia Airport,South Africa,Durban
VRE,Vredendal Airport,South Africa,Vredendal
,Vereeniging Airport,South Africa,Vereeniging
PRY,Wonderboom Airport,South Africa,Pretoria
,Witbank Airport,South Africa,Witbank
WKF,Waterkloof Air Force Base,South Africa,Waterkloof
,Welkom Airport,South Africa,Welkom
,Ysterplaat Air Force Base,South Africa,Ysterplaat
,Zeerust Airport,South Africa,Zeerust
FRW,Francistown Airport,Botswana,Francistown
JWA,Jwaneng Airport,Botswana,Jwaneng
BBK,Kasane Airport,Botswana,Kasane
MUB,Maun Airport,Botswana,Maun
GBE,Sir Seretse Khama International Airport,Botswana,Gaberone
PKW,Selebi Phikwe Airport,Botswana,Selebi-phikwe
BZV,Maya-Maya Airport,Congo (Brazzaville),Brazzaville
FTX,Owando Airport,Congo (Kinshasa),Owando
OUE,Ouesso Airport,Congo (Kinshasa),Ouesso
PNR,Pointe Noire Airport,Congo (Brazzaville),Pointe-noire
MTS,Matsapha Airport,Swaziland,Manzini
BGF,Bangui M'Poko International Airport,Central African Republic,Bangui
BBT,Berbérati Airport,Central African Republic,Berberati
BSG,Bata Airport,Equatorial Guinea,Bata
SSG,Malabo Airport,Equatorial Guinea,Malabo
ASI,RAF Ascension Island,Saint Helena,Wide Awake
MRU,Sir Seewoosagur Ramgoolam International Airport,Mauritius,Plaisance
RRG,Sir Charles Gaetan Duval Airport,Mauritius,Rodriguez Island
NKW,Diego Garcia Naval Support Facility,British Indian Ocean Territory,Diego Garcia Island
TKC,Tiko Airport,Cameroon,Tiko
DLA,Douala International Airport,Cameroon,Douala
MVR,Salak Airport,Cameroon,Maroua
FOM,Foumban Nkounja Airport,Cameroon,Foumban
NGE,N'Gaoundéré Airport,Cameroon,N'gaoundere
GOU,Garoua International Airport,Cameroon,Garoua
BFX,Bafoussam Airport,Cameroon,Bafoussam
BPC,Bamenda Airport,Cameroon,Bamenda
YAO,Yaoundé Airport,Cameroon,Yaounde
CGJ,Kasompe Airport,Zambia,Kasompe
LVI,Livingstone Airport,Zambia,Livingstone
LUN,Kenneth Kaunda International Airport Lusaka,Zambia,Lusaka
MFU,Mfuwe Airport,Zambia,Mfuwe
MNR,Mongu Airport,Zambia,Mongu
NLA,Simon Mwansa Kapwepwe International Airport,Zambia,Ndola
KIW,Southdowns Airport,Zambia,Southdowns
HAH,Prince Said Ibrahim International Airport,Comoros,Moroni
NWA,Mohéli Bandar Es Eslam Airport,Comoros,Moheli
AJN,Ouani Airport,Comoros,Anjouan
DZA,Dzaoudzi Pamandzi International Airport,Mayotte,Dzaoudzi
RUN,Roland Garros Airport,Reunion,St.-denis
ZSE,Pierrefonds Airport,Reunion,St.-pierre
TNR,Ivato Airport,Madagascar,Antananarivo
ZVA,Miandrivazo Airport,Madagascar,Miandrivazo
SMS,Sainte Marie Airport,Madagascar,Sainte Marie
TMM,Toamasina Airport,Madagascar,Toamasina
MOQ,Morondava Airport,Madagascar,Morondava
DIE,Arrachart Airport,Madagascar,Antsiranana
WMR,Mananara Nord Airport,Madagascar,Mananara
ZWA,Andapa Airport,Madagascar,Andapa
AMB,Ambilobe Airport,Madagascar,Ambilobe
ANM,Antsirabato Airport,Madagascar,Antalaha
HVA,Analalava Airport,Madagascar,Analalava
MJN,Amborovy Airport,Madagascar,Mahajanga
NOS,Fascene Airport,Madagascar,Nosy-be
BPY,Besalampy Airport,Madagascar,Besalampy
WMN,Maroantsetra Airport,Madagascar,Maroantsetra
SVB,Sambava Airport,Madagascar,Sambava
VOH,Vohimarina Airport,Madagascar,Vohemar
WAI,Ambalabe Airport,Madagascar,Antsohihy
IVA,Ampampamena Airport,Madagascar,Ampampamena
FTU,Tôlanaro Airport,Madagascar,Tolagnaro
WFI,Fianarantsoa Airport,Madagascar,Fianarantsoa
RVA,Farafangana Airport,Madagascar,Farafangana
WVK,Manakara Airport,Madagascar,Manakara
MNJ,Mananjary Airport,Madagascar,Mananjary
MXM,Morombe Airport,Madagascar,Morombe
TLE,Toliara Airport,Madagascar,Toliara
SSY,Mbanza Congo Airport,Angola,M'banza-congo
BUG,Benguela Airport,Angola,Benguela
CAB,Cabinda Airport,Angola,Cabinda
NOV,Nova Lisboa Airport,Angola,Huambo
SVP,Kuito Airport,Angola,Kuito
,Lobito Airport,Angola,Lobito
LAD,Quatro de Fevereiro Airport,Angola,Luanda
MEG,Malanje Airport,Angola,Malanje
SPP,Menongue Airport,Angola,Menongue
GXG,Negage Airport,Angola,Negage
PBN,Porto Amboim Airport,Angola,Porto Amboim
VHC,Saurimo Airport,Angola,Saurimo
SZA,Soyo Airport,Angola,Soyo
SDD,Lubango Airport,Angola,Lubango
LUO,Luena Airport,Angola,Luena
UGO,Uige Airport,Angola,Uige
XGN,Xangongo Airport,Angola,Xangongo
OYE,Oyem Airport,Gabon,Oyem
OKN,Okondja Airport,Gabon,Okondja
LBQ,Lambarene Airport,Gabon,Lambarene
BMM,Bitam Airport,Gabon,Bitam
POG,Port Gentil Airport,Gabon,Port Gentil
OMB,Omboue Hopital Airport,Gabon,Omboue Hospial
MKU,Makokou Airport,Gabon,Makokou
LBV,Libreville Leon M'ba International Airport,Gabon,Libreville
MVB,M'Vengue El Hadj Omar Bongo Ondimba International Airport,Gabon,Franceville
PCP,Principe Airport,Sao Tome and Principe,Principe
TMS,São Tomé International Airport,Sao Tome and Principe,Sao Tome
BEW,Beira Airport,Mozambique,Beira
INH,Inhambane Airport,Mozambique,Inhambane
VXC,Lichinga Airport,Mozambique,Lichinga
LFB,Lumbo Airport,Mozambique,Lumbo
MPM,Maputo Airport,Mozambique,Maputo
MUD,Mueda Airport,Mozambique,Mueda
MZB,Mocímboa da Praia Airport,Mozambique,Mocimboa Da Praia
,Marrupa Airport,Mozambique,Marrupa
MNC,Nacala Airport,Mozambique,Nacala
APL,Nampula Airport,Mozambique,Nampula
POL,Pemba Airport,Mozambique,Pemba
UEL,Quelimane Airport,Mozambique,Quelimane
,Songo Airport,Mozambique,Songo
TET,Chingozi Airport,Mozambique,Tete
,Ulongwe Airport,Mozambique,Ulongwe
VNX,Vilankulo Airport,Mozambique,Vilankulu
,Alphonse Airport,Seychelles,Alphonse
DES,Desroches Airport,Seychelles,Desroches
,Farquhar Airport,Seychelles,Farquhar
SEZ,Seychelles International Airport,Seychelles,Mahe
PRI,Praslin Airport,Seychelles,Praslin
,Coetivy Airport,Seychelles,Coetivy
AEH,Abeche Airport,Chad,Abeche
MQQ,Moundou Airport,Chad,Moundou
NDJ,N'Djamena International Airport,Chad,N'djamena
FYT,Faya Largeau Airport,Chad,Faya-largeau
BUQ,Joshua Mqabuko Nkomo International Airport,Zimbabwe,Bulawayo
,Charles Prince Airport,Zimbabwe,Harare
BFO,Buffalo Range Airport,Zimbabwe,Chiredzi
VFA,Victoria Falls International Airport,Zimbabwe,Victoria Falls
HRE,Robert Gabriel Mugabe International Airport,Zimbabwe,Harare
KAB,Kariba International Airport,Zimbabwe,Kariba
,Mutoko Airport,Zimbabwe,Mutoko
UTA,Mutare Airport,Zimbabwe,Mutare
MVZ,Masvingo International Airport,Zimbabwe,Masvingo
,Zvishavane Airport,Zimbabwe,Zvishavane
GWE,Thornhill Air Base,Zimbabwe,Gwert
HWN,Hwange National Park Airport,Zimbabwe,Hwange National Park
BLZ,Chileka International Airport,Malawi,Blantyre
KGJ,Karonga Airport,Malawi,Karonga
KBQ,Kasungu Airport,Malawi,Kasungu
LLW,Lilongwe International Airport,Malawi,Lilongwe
ZZU,Mzuzu Airport,Malawi,Mzuzu
MSU,Moshoeshoe I International Airport,Lesotho,Maseru
,Mejametalana Airbase,Lesotho,Maseru
FIH,Ndjili International Airport,Congo (Kinshasa),Kinshasa
NLO,Ndolo Airport,Congo (Kinshasa),Kinshasa
MNB,Muanda Airport,Congo (Kinshasa),Muanda
,Kitona Base Airport,Congo (Kinshasa),Kitona Base
FDU,Bandundu Airport,Congo (Kinshasa),Bandoundu
KKW,Kikwit Airport,Congo (Kinshasa),Kikwit
MDK,Mbandaka Airport,Congo (Kinshasa),Mbandaka
BDT,Gbadolite Airport,Congo (Kinshasa),Gbadolite
GMA,Gemena Airport,Congo (Kinshasa),Gemena
KLI,Kotakoli Airport,Congo (Kinshasa),Kotakoli
LIQ,Lisala Airport,Congo (Kinshasa),Lisala
FKI,Bangoka International Airport,Congo (Kinshasa),Kisangani
IRP,Matari Airport,Congo (Kinshasa),Isiro
BUX,Bunia Airport,Congo (Kinshasa),Bunia
BZU,Buta Zega Airport,Congo (Kinshasa),Buta Zega
BKY,Bukavu Kavumu Airport,Congo (Kinshasa),Bukavu/kavumu
GOM,Goma International Airport,Congo (Kinshasa),Goma
KND,Kindu Airport,Congo (Kinshasa),Kindu
FBM,Lubumbashi International Airport,Congo (Kinshasa),Lubumashi
KWZ,Kolwezi Airport,Congo (Kinshasa),Kolwezi
FMI,Kalemie Airport,Congo (Kinshasa),Kalemie
KMN,Kamina Base Airport,Congo (Kinshasa),Kamina Base
KGA,Kananga Airport,Congo (Kinshasa),Kananga
MJM,Mbuji Mayi Airport,Congo (Kinshasa),Mbuji-mayi
BKO,Modibo Keita International Airport,Mali,Bamako
GAQ,Gao Airport,Mali,Gao
KYS,Kayes Dag Dag Airport,Mali,Kayes
MZI,Mopti Airport,Mali,Mopti
TOM,Timbuktu Airport,Mali,Tombouctou
,Tessalit Airport,Mali,Tessalit
BJL,Banjul International Airport,Gambia,Banjul
FUE,Fuerteventura Airport,Spain,Fuerteventura
VDE,Hierro Airport,Spain,Hierro
SPC,La Palma Airport,Spain,Santa Cruz De La Palma
LPA,Gran Canaria Airport,Spain,Gran Canaria
ACE,Lanzarote Airport,Spain,Arrecife
